symbol,assetType,name,price,changePct,rsi,belowHigh,aboveLow,volume
BMY,stock,"Bristol-Myers Squibb Company",63.78,0.26725357648168796,41.83676646893051,0.3281788919494015,0.6533454273148976,2952200
REGN,stock,"Regeneron Pharmaceuticals, Inc.",796.25,-0.09410288582183186,77.76536893229098,0.16738302950503736,0.7911392405063291,125578
ISRG,stock,"Intuitive Surgical, Inc.",401.87,0.15950950826209065,66.28554598955512,0.21725784995364036,1.0332839233377844,1467411
TMO,stock,"Thermo Fisher Scientific Inc.",601.62,-0.5586776859504125,72.81931834387032,0.13196518286231276,0.6785868553256453,507650
DHR,stock,"Danaher Corporation",206.3,-0.5495564982645519,71.97800048068055,0.0000014792815104155245,1.3186623944206763,742979
ELV,stock,"Elevance Health, Inc.",395.44,1.298767835643106,66.11876668964456,0.030336120774188548,1.5484954883498174,202861
CI,stock,"The Cigna Group",274.31,0.16066016723262777,57.902167812543844,0.19283814035532176,0.5829813309294081,317989
CVS,stock,"CVS Health Corporation",94.02,0.5561497326203166,81.24308310489843,0.07439296483683784,0.6207165490577199,1682442
MDT,stock,"Medtronic plc",90.02,-0.7278341420379475,75.15941459029749,0.055512040627991595,1.4024201100781268,1841828
SYK,stock,"Stryker Corporation",344.32,-1.1001005313801477,67.31483747524862,0.0014556616143363837,1.2586729054009826,704161
HON,stock,"Honeywell International Inc.",232.58,1.0690074743612064,79.03205959080543,7.872794997759608e-7,1.4481399165631932,792681
UPS,stock,"United Parcel Service, Inc.",103.72,-0.6798812601742871,81.89626823461322,0.33631180537192473,0.767511602527891,1990433
FDX,stock,"FedEx Corporation",324.795,0.7334925410166576,80.11519492637206,0.17672038780969643,1.144433526000579,443343
DAL,stock,"Delta Air Lines, Inc.",89.765,-0.7134166574493928,85.88974284564185,1.5950462631356552,1.3377716690562003,1142426
UAL,stock,"United Airlines Holdings, Inc.",125.45,-0.6808645396247324,81.04444685055356,1.7734771975392842,0.9739231785541816,837615
AAL,stock,"American Airlines Group Inc.",15.075,-1.4061478090255062,75.01911764705883,2.92981159558682,0.8024077359153,14013680
LUV,stock,"Southwest Airlines Co.",45,-1.142355008787353,64.58316776603354,2.0316477388759657,0.8968644384842411,842891
CARR,stock,"Carrier Global Corporation",63.39,-0.3615215341087659,56.999969482421875,1.5683253135841002,0.7609115306861228,1138049
